date,title,description,sentiment,confidence
2025-08-12,Bemidji Middle School athletics to host informational meeting Aug. 13,"Aug. 11—BEMIDJI — Bemidji Middle School student-athletes and parents are encouraged to attend an informational meeting at 6 p.m. on Wednesday, Aug. 13, at BMS. The session at the BMS cafeteria is a chance for players and parents to meet with their respective …",neutral,0.9429863095283508
2025-08-12,Allegheny Health Network requests $55M for LifeFlight helicopter acquisition and leasing,Allegheny Health Network is requesting financing of up to $55 million for the acquisition and leasing of four LifeFlight helicopters.,neutral,0.5946635603904724
2025-08-12,34 Mundane But Extremely Useful Items Future You Would High-Five You For Buying,"Including the wrinkle-release spray that might just make you toss your old, crusty iron.View Entire Post ›",neutral,0.9116770029067993
2025-08-12,First look inside Las Vegas' Universal Horror Unleashed,"By Robert Niles: In Las Vegas, Universal is moving forward by embracing its past.Earlier this year, Universal opened a multi-billion-dollar new theme park in Orlando. Epic Universe. But the company is not just expanding within its current resorts in Florida a…",neutral,0.7268067002296448
2025-08-12,Microsoft Office – One Time Purchase – No Monthly Fees! Just $11.00!,"Get Microsoft Office Home & Business (One Time Purchase – No Monthly Fee) as low as $11.00 with code DISCOUNT5 at checkout! This is a one time purchase – No Monthly Fees! This bundle is for families, students, and small businesses who ...",neutral,0.848614513874054
2025-08-12,Tuesday's Time Schedule,"All Times EDT Tuesday, Aug. 12 Seattle at Baltimore, 6:35 p.m. Miami at Cleveland, 6:40 p.m. Philadelphia at Cincinnati, 6:40 p.m.",neutral,0.9206559062004089
2025-08-12,Health officials warn of algae bloom on Ross Island Lagoon in Portland,Officials are urging people to be mindful of an algae bloom on the Ross Island Lagoon.,negative,0.6578445434570312
2025-08-12,Baldur's Gate 3: Mastering Reverse Pick-Pocketing for Tactical Advantage,"With the sheer amount of content in Baldur&#039;s Gate 3, you may not have looked past the obvious use for a beloved feature, making your game much harder.",neutral,0.8627493977546692
2025-08-12,Taylor Swift website starts mystery countdown amid New Heights debut,Taylor Swift has her fans buzzing after her official website began a mysterious countdown. The website (TaylorSwift.com) shows an orange glittering background with a countdown overlayed that would end at 12:12 a.m. ET on Aug. 12. The countdown comes after the…,neutral,0.905734658241272
2025-08-12,Caitlin Clark's top insert card hits auction block in Goldin 100,Clark’s 2024 Rookie Royalty WNBA Green Kaboom 1/1 is graded BGS Pristine 10,neutral,0.6370364427566528
